service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
20430950,1,1,1,1,1,0,0,20170918,20171004
20431324,1,1,1,1,1,0,0,20171006,20171006
20431548,1,1,1,1,1,0,0,20171006,20171006
20430951,1,1,1,1,1,0,0,20171009,20171229
20431226,1,1,1,1,1,0,0,20170918,20171004
20431274,1,1,1,1,1,0,0,20170918,20171004
20431154,1,1,1,1,1,0,0,20170918,20171004
20431520,1,1,1,1,1,0,0,20171006,20171006
20431534,1,1,1,1,1,0,0,20171006,20171006
20431541,1,1,1,1,1,0,0,20171006,20171006
20431394,1,1,1,1,1,0,0,20171006,20171006
20431401,1,1,1,1,1,0,0,20171006,20171006
20431443,1,1,1,1,1,0,0,20171006,20171006
20431155,1,1,1,1,1,0,0,20171009,20171229
20431275,1,1,1,1,1,0,0,20171009,20171229
20431227,1,1,1,1,1,0,0,20171009,20171229
20431429,1,1,1,1,1,0,0,20171006,20171006
20430962,1,1,1,1,1,0,0,20170918,20171004
20430963,1,1,1,1,1,0,0,20171009,20171229
20430974,1,1,1,1,1,0,0,20170918,20171004
20431070,1,1,1,1,1,0,0,20170918,20171004
20431082,1,1,1,1,1,0,0,20170918,20171004
20431238,1,1,1,1,1,0,0,20170918,20171004
20431262,1,1,1,1,1,0,0,20170918,20171004
20431166,1,1,1,1,1,0,0,20170918,20171004
20431202,1,1,1,1,1,0,0,20170918,20171004
20431214,1,1,1,1,1,0,0,20170918,20171004
20431331,1,1,1,1,1,0,0,20171006,20171006
20431338,1,1,1,1,1,0,0,20171006,20171006
20431345,1,1,1,1,1,0,0,20171006,20171006
20431436,1,1,1,1,1,0,0,20171006,20171006
20431485,1,1,1,1,1,0,0,20171006,20171006
20431513,1,1,1,1,1,0,0,20171006,20171006
20431527,1,1,1,1,1,0,0,20171006,20171006
20431450,1,1,1,1,1,0,0,20171006,20171006
20431366,1,1,1,1,1,0,0,20171006,20171006
20431373,1,1,1,1,1,0,0,20171006,20171006
20431263,1,1,1,1,1,0,0,20171009,20171229
20431239,1,1,1,1,1,0,0,20171009,20171229
20431215,1,1,1,1,1,0,0,20171009,20171229
20431203,1,1,1,1,1,0,0,20171009,20171229
20431167,1,1,1,1,1,0,0,20171009,20171229
20431083,1,1,1,1,1,0,0,20171009,20171229
20431071,1,1,1,1,1,0,0,20171009,20171229
20430975,1,1,1,1,1,0,0,20171009,20171229
20430986,1,1,1,1,1,0,0,20170918,20171004
20430998,1,1,1,1,1,0,0,20170918,20171004
20431058,1,1,1,1,1,0,0,20170918,20171004
20431094,1,1,1,1,1,0,0,20170918,20171004
20431010,1,1,1,1,1,0,0,20170918,20171004
20431046,1,1,1,1,1,0,0,20170918,20171004
20431178,1,1,1,1,1,0,0,20170918,20171004
20431118,1,1,1,1,1,0,0,20170918,20171004
20431352,1,1,1,1,1,0,0,20171006,20171006
20431359,1,1,1,1,1,0,0,20171006,20171006
20431380,1,1,1,1,1,0,0,20171006,20171006
20431387,1,1,1,1,1,0,0,20171006,20171006
20431408,1,1,1,1,1,0,0,20171006,20171006
20431457,1,1,1,1,1,0,0,20171006,20171006
20431422,1,1,1,1,1,0,0,20171006,20171006
20431471,1,1,1,1,1,0,0,20171006,20171006
20431119,1,1,1,1,1,0,0,20171009,20171229
20431179,1,1,1,1,1,0,0,20171009,20171229
20431047,1,1,1,1,1,0,0,20171009,20171229
20431011,1,1,1,1,1,0,0,20171009,20171229
20431095,1,1,1,1,1,0,0,20171009,20171229
20431059,1,1,1,1,1,0,0,20171009,20171229
20430999,1,1,1,1,1,0,0,20171009,20171229
20430987,1,1,1,1,1,0,0,20171009,20171229
20431022,1,1,1,1,1,0,0,20170918,20171004
20431034,1,1,1,1,1,0,0,20170918,20171004
20431190,1,1,1,1,1,0,0,20170918,20171004
20431464,1,1,1,1,1,0,0,20171006,20171006
20431191,1,1,1,1,1,0,0,20171009,20171229
20431035,1,1,1,1,1,0,0,20171009,20171229
20431023,1,1,1,1,1,0,0,20171009,20171229
20431130,1,1,1,1,1,0,0,20170918,20171004
20431478,1,1,1,1,1,0,0,20171006,20171006
20431131,1,1,1,1,1,0,0,20171009,20171229
20431142,1,1,1,1,1,0,0,20170918,20171004
20431250,1,1,1,1,1,0,0,20170918,20171004
20431106,1,1,1,1,1,0,0,20170918,20171004
20431506,1,1,1,1,1,0,0,20171006,20171006
20431251,1,1,1,1,1,0,0,20171009,20171229
20431143,1,1,1,1,1,0,0,20171009,20171229
20431107,1,1,1,1,1,0,0,20171009,20171229
20431415,1,1,1,1,1,0,0,20171006,20171006
20431492,1,1,1,1,1,0,0,20171006,20171006
20431499,1,1,1,1,1,0,0,20171006,20171006
20431310,1,1,1,1,1,0,0,20170918,20171004
20431286,1,1,1,1,1,0,0,20170918,20171004
20431298,1,1,1,1,1,0,0,20170918,20171004
20431299,1,1,1,1,1,0,0,20171009,20171229
20431287,1,1,1,1,1,0,0,20171009,20171229
20431311,1,1,1,1,1,0,0,20171009,20171229
20367378,0,0,0,0,0,1,0,20170909,20180331
20367387,0,0,0,0,0,1,0,20170909,20180331
20367396,0,0,0,0,0,1,0,20170909,20180331
20367759,0,0,0,0,0,1,0,20170909,20180331
20367768,0,0,0,0,0,1,0,20170909,20180331
20362208,0,0,0,0,0,0,1,20170910,20180408
20367369,0,0,0,0,0,1,0,20170909,20180331
20367360,0,0,0,0,0,1,0,20170909,20180331
20364233,1,1,1,1,1,0,0,20170918,20171004
20364257,1,1,1,1,1,0,0,20170918,20171004
20362434,1,1,1,1,1,0,0,20171006,20171006
20362448,1,1,1,1,1,0,0,20171006,20171006
20364258,1,1,1,1,1,0,0,20171009,20171229
20364234,1,1,1,1,1,0,0,20171009,20171229
20367354,0,0,0,0,0,1,0,20170909,20180331
20364365,1,1,1,1,1,0,0,20170918,20171004
20364401,1,1,1,1,1,0,0,20170918,20171004
20364425,1,1,1,1,1,0,0,20170918,20171004
20364426,1,1,1,1,1,0,0,20171009,20171229
20364402,1,1,1,1,1,0,0,20171009,20171229
20364366,1,1,1,1,1,0,0,20171009,20171229
20364293,1,1,1,1,1,0,0,20170918,20171004
20364329,1,1,1,1,1,0,0,20170918,20171004
20364330,1,1,1,1,1,0,0,20171009,20171229
20364294,1,1,1,1,1,0,0,20171009,20171229
20361833,0,0,0,0,0,0,1,20170910,20180408
20362469,1,1,1,1,1,0,0,20171006,20171006
20362490,1,1,1,1,1,0,0,20171006,20171006
20367205,0,0,0,0,0,0,0,20170622,20180731
20364173,1,1,1,1,1,0,0,20170918,20171004
20366537,1,1,1,1,1,0,0,20170918,20171004
20366609,1,1,1,1,1,0,0,20170918,20171004
20363603,1,1,1,1,1,0,0,20171006,20171006
20362511,1,1,1,1,1,0,0,20171006,20171006
20362532,1,1,1,1,1,0,0,20171006,20171006
20364174,1,1,1,1,1,0,0,20171009,20171229
20366610,1,1,1,1,1,0,0,20171009,20171229
20366538,1,1,1,1,1,0,0,20171009,20171229
20361839,0,0,0,0,0,0,1,20170910,20180408
20367207,0,0,0,0,0,0,0,20170622,20180731
20367402,0,0,0,0,0,1,0,20170909,20180331
20367411,0,0,0,0,0,1,0,20170909,20180331
20364209,1,1,1,1,1,0,0,20170918,20171004
20364461,1,1,1,1,1,0,0,20170918,20171004
20364485,1,1,1,1,1,0,0,20170918,20171004
20366573,1,1,1,1,1,0,0,20170918,20171004
20364486,1,1,1,1,1,0,0,20171009,20171229
20364462,1,1,1,1,1,0,0,20171009,20171229
20364210,1,1,1,1,1,0,0,20171009,20171229
20366574,1,1,1,1,1,0,0,20171009,20171229
20361848,0,0,0,0,0,0,1,20170910,20180408
20362553,1,1,1,1,1,0,0,20171006,20171006
20362574,1,1,1,1,1,0,0,20171006,20171006
20362588,1,1,1,1,1,0,0,20171006,20171006
20362602,1,1,1,1,1,0,0,20171006,20171006
20362616,1,1,1,1,1,0,0,20171006,20171006
20362420,1,1,1,1,1,0,0,20171006,20171006
20367210,0,0,0,0,0,0,0,20170622,20180731
20367660,0,0,0,0,0,1,0,20170909,20180331
20362055,0,0,0,0,0,0,1,20170910,20180408
20364545,1,1,1,1,1,0,0,20170918,20171004
20364581,1,1,1,1,1,0,0,20170918,20171004
20364582,1,1,1,1,1,0,0,20171009,20171229
20364546,1,1,1,1,1,0,0,20171009,20171229
20361857,0,0,0,0,0,0,1,20170910,20180408
20367213,0,0,0,0,0,0,0,20170622,20180731
20363645,1,1,1,1,1,0,0,20171006,20171006
20367453,0,0,0,0,0,1,0,20170909,20180331
20367462,0,0,0,0,0,1,0,20170909,20180331
20367471,0,0,0,0,0,1,0,20170909,20180331
20367489,0,0,0,0,0,1,0,20170909,20180331
20367498,0,0,0,0,0,1,0,20170909,20180331
20364605,1,1,1,1,1,0,0,20170918,20171004
20364641,1,1,1,1,1,0,0,20170918,20171004
20364665,1,1,1,1,1,0,0,20170918,20171004
20364666,1,1,1,1,1,0,0,20171009,20171229
20364642,1,1,1,1,1,0,0,20171009,20171229
20364606,1,1,1,1,1,0,0,20171009,20171229
20367420,0,0,0,0,0,1,0,20170909,20180331
20367426,0,0,0,0,0,1,0,20170909,20180331
20362136,0,0,0,0,0,0,1,20170910,20180408
20361863,0,0,0,0,0,0,1,20170910,20180408
20361872,0,0,0,0,0,0,1,20170910,20180408
20362637,1,1,1,1,1,0,0,20171006,20171006
20362651,1,1,1,1,1,0,0,20171006,20171006
20362665,1,1,1,1,1,0,0,20171006,20171006
20363134,1,1,1,1,1,0,0,20171006,20171006
20363155,1,1,1,1,1,0,0,20171006,20171006
20363239,1,1,1,1,1,0,0,20171006,20171006
20367215,0,0,0,0,0,0,0,20170622,20180731
20367218,0,0,0,0,0,0,0,20170622,20180731
20364701,1,1,1,1,1,0,0,20170918,20171004
20364737,1,1,1,1,1,0,0,20170918,20171004
20364738,1,1,1,1,1,0,0,20171009,20171229
20364702,1,1,1,1,1,0,0,20171009,20171229
20367435,0,0,0,0,0,1,0,20170909,20180331
20367444,0,0,0,0,0,1,0,20170909,20180331
20361881,0,0,0,0,0,0,1,20170910,20180408
20362686,1,1,1,1,1,0,0,20171006,20171006
20362707,1,1,1,1,1,0,0,20171006,20171006
20367221,0,0,0,0,0,0,0,20170622,20180731
20364953,1,1,1,1,1,0,0,20170918,20171004
20364989,1,1,1,1,1,0,0,20170918,20171004
20364990,1,1,1,1,1,0,0,20171009,20171229
20364954,1,1,1,1,1,0,0,20171009,20171229
20364509,1,1,1,1,1,0,0,20170918,20171004
20364773,1,1,1,1,1,0,0,20170918,20171004
20364809,1,1,1,1,1,0,0,20170918,20171004
20364845,1,1,1,1,1,0,0,20170918,20171004
20364881,1,1,1,1,1,0,0,20170918,20171004
20364917,1,1,1,1,1,0,0,20170918,20171004
20364918,1,1,1,1,1,0,0,20171009,20171229
20364882,1,1,1,1,1,0,0,20171009,20171229
20364846,1,1,1,1,1,0,0,20171009,20171229
20364810,1,1,1,1,1,0,0,20171009,20171229
20364774,1,1,1,1,1,0,0,20171009,20171229
20364510,1,1,1,1,1,0,0,20171009,20171229
20361890,0,0,0,0,0,0,1,20170910,20180408
20361899,0,0,0,0,0,0,1,20170910,20180408
20362728,1,1,1,1,1,0,0,20171006,20171006
20362749,1,1,1,1,1,0,0,20171006,20171006
20362763,1,1,1,1,1,0,0,20171006,20171006
20362784,1,1,1,1,1,0,0,20171006,20171006
20362798,1,1,1,1,1,0,0,20171006,20171006
20365541,1,1,1,1,1,0,0,20170918,20171004
20365542,1,1,1,1,1,0,0,20171009,20171229
20367224,0,0,0,0,0,0,0,20170622,20180731
20367227,0,0,0,0,0,0,0,20170622,20180731
20361908,0,0,0,0,0,0,1,20170910,20180408
20361914,0,0,0,0,0,0,1,20170910,20180408
20367230,0,0,0,0,0,0,0,20170622,20180731
20367232,0,0,0,0,0,0,0,20170622,20180731
20367480,0,0,0,0,0,1,0,20170909,20180331
20361923,0,0,0,0,0,0,1,20170910,20180408
20361959,0,0,0,0,0,0,1,20170910,20180408
20361965,0,0,0,0,0,0,1,20170910,20180408
20362819,1,1,1,1,1,0,0,20171006,20171006
20362840,1,1,1,1,1,0,0,20171006,20171006
20367235,0,0,0,0,0,0,0,20170622,20180731
20365061,1,1,1,1,1,0,0,20170918,20171004
20365062,1,1,1,1,1,0,0,20171009,20171229
20361932,0,0,0,0,0,0,1,20170910,20180408
20361941,0,0,0,0,0,0,1,20170910,20180408
20365025,1,1,1,1,1,0,0,20170918,20171004
20365217,1,1,1,1,1,0,0,20170918,20171004
20365253,1,1,1,1,1,0,0,20170918,20171004
20362854,1,1,1,1,1,0,0,20171006,20171006
20362882,1,1,1,1,1,0,0,20171006,20171006
20362966,1,1,1,1,1,0,0,20171006,20171006
20365254,1,1,1,1,1,0,0,20171009,20171229
20365218,1,1,1,1,1,0,0,20171009,20171229
20365026,1,1,1,1,1,0,0,20171009,20171229
20367238,0,0,0,0,0,0,0,20170622,20180731
20367241,0,0,0,0,0,0,0,20170622,20180731
20365109,1,1,1,1,1,0,0,20170918,20171004
20365145,1,1,1,1,1,0,0,20170918,20171004
20365361,1,1,1,1,1,0,0,20170918,20171004
20365362,1,1,1,1,1,0,0,20171009,20171229
20365146,1,1,1,1,1,0,0,20171009,20171229
20365110,1,1,1,1,1,0,0,20171009,20171229
20367507,0,0,0,0,0,1,0,20170909,20180331
20361950,0,0,0,0,0,0,1,20170910,20180408
20362987,1,1,1,1,1,0,0,20171006,20171006
20363008,1,1,1,1,1,0,0,20171006,20171006
20362903,1,1,1,1,1,0,0,20171006,20171006
20367244,0,0,0,0,0,0,0,20170622,20180731
20365181,1,1,1,1,1,0,0,20170918,20171004
20365182,1,1,1,1,1,0,0,20171009,20171229
20367516,0,0,0,0,0,1,0,20170909,20180331
20367525,0,0,0,0,0,1,0,20170909,20180331
20362924,1,1,1,1,1,0,0,20171006,20171006
20362945,1,1,1,1,1,0,0,20171006,20171006
20363050,1,1,1,1,1,0,0,20171006,20171006
20363071,1,1,1,1,1,0,0,20171006,20171006
20367247,0,0,0,0,0,0,0,20170622,20180731
20367249,0,0,0,0,0,0,0,20170622,20180731
20367534,0,0,0,0,0,1,0,20170909,20180331
20361974,0,0,0,0,0,0,1,20170910,20180408
20361983,0,0,0,0,0,0,1,20170910,20180408
20361992,0,0,0,0,0,0,1,20170910,20180408
20367252,0,0,0,0,0,0,0,20170622,20180731
20365289,1,1,1,1,1,0,0,20170918,20171004
20365325,1,1,1,1,1,0,0,20170918,20171004
20365326,1,1,1,1,1,0,0,20171009,20171229
20365290,1,1,1,1,1,0,0,20171009,20171229
20367543,0,0,0,0,0,1,0,20170909,20180331
20367552,0,0,0,0,0,1,0,20170909,20180331
20367255,0,0,0,0,0,0,0,20170622,20180731
20367258,0,0,0,0,0,0,0,20170622,20180731
20367561,0,0,0,0,0,1,0,20170909,20180331
20362001,0,0,0,0,0,0,1,20170910,20180408
20362010,0,0,0,0,0,0,1,20170910,20180408
20363029,1,1,1,1,1,0,0,20171006,20171006
20367261,0,0,0,0,0,0,0,20170622,20180731
20365397,1,1,1,1,1,0,0,20170918,20171004
20365433,1,1,1,1,1,0,0,20170918,20171004
20365469,1,1,1,1,1,0,0,20170918,20171004
20365470,1,1,1,1,1,0,0,20171009,20171229
20365434,1,1,1,1,1,0,0,20171009,20171229
20365398,1,1,1,1,1,0,0,20171009,20171229
20367570,0,0,0,0,0,1,0,20170909,20180331
20367576,0,0,0,0,0,1,0,20170909,20180331
20367264,0,0,0,0,0,0,0,20170622,20180731
20367624,0,0,0,0,0,1,0,20170909,20180331
20367633,0,0,0,0,0,1,0,20170909,20180331
20363092,1,1,1,1,1,0,0,20171006,20171006
20367651,0,0,0,0,0,1,0,20170909,20180331
20367582,0,0,0,0,0,1,0,20170909,20180331
20367588,0,0,0,0,0,1,0,20170909,20180331
20367594,0,0,0,0,0,1,0,20170909,20180331
20362064,0,0,0,0,0,0,1,20170910,20180408
20362019,0,0,0,0,0,0,1,20170910,20180408
20362028,0,0,0,0,0,0,1,20170910,20180408
20362037,0,0,0,0,0,0,1,20170910,20180408
20367267,0,0,0,0,0,0,0,20170622,20180731
20363113,1,1,1,1,1,0,0,20171006,20171006
20363176,1,1,1,1,1,0,0,20171006,20171006
20365577,1,1,1,1,1,0,0,20170918,20171004
20365613,1,1,1,1,1,0,0,20170918,20171004
20365614,1,1,1,1,1,0,0,20171009,20171229
20365578,1,1,1,1,1,0,0,20171009,20171229
20367270,0,0,0,0,0,0,0,20170622,20180731
20367273,0,0,0,0,0,0,0,20170622,20180731
20367600,0,0,0,0,0,1,0,20170909,20180331
20367615,0,0,0,0,0,1,0,20170909,20180331
20365649,1,1,1,1,1,0,0,20170918,20171004
20365650,1,1,1,1,1,0,0,20171009,20171229
20362046,0,0,0,0,0,0,1,20170910,20180408
20367276,0,0,0,0,0,0,0,20170622,20180731
20363197,1,1,1,1,1,0,0,20171006,20171006
20363218,1,1,1,1,1,0,0,20171006,20171006
20367606,0,0,0,0,0,1,0,20170909,20180331
20362073,0,0,0,0,0,0,1,20170910,20180408
20362082,0,0,0,0,0,0,1,20170910,20180408
20367279,0,0,0,0,0,0,0,20170622,20180731
20365685,1,1,1,1,1,0,0,20170918,20171004
20365505,1,1,1,1,1,0,0,20170918,20171004
20365721,1,1,1,1,1,0,0,20170918,20171004
20365722,1,1,1,1,1,0,0,20171009,20171229
20365506,1,1,1,1,1,0,0,20171009,20171229
20365686,1,1,1,1,1,0,0,20171009,20171229
20367282,0,0,0,0,0,0,0,20170622,20180731
20365757,1,1,1,1,1,0,0,20170918,20171004
20365793,1,1,1,1,1,0,0,20170918,20171004
20363253,1,1,1,1,1,0,0,20171006,20171006
20363267,1,1,1,1,1,0,0,20171006,20171006
20365794,1,1,1,1,1,0,0,20171009,20171229
20365758,1,1,1,1,1,0,0,20171009,20171229
20367285,0,0,0,0,0,0,0,20170622,20180731
20367288,0,0,0,0,0,0,0,20170622,20180731
20365817,1,1,1,1,1,0,0,20170918,20171004
20365841,1,1,1,1,1,0,0,20170918,20171004
20365842,1,1,1,1,1,0,0,20171009,20171229
20365818,1,1,1,1,1,0,0,20171009,20171229
20367642,0,0,0,0,0,1,0,20170909,20180331
20362091,0,0,0,0,0,0,1,20170910,20180408
20367291,0,0,0,0,0,0,0,20170622,20180731
20365865,1,1,1,1,1,0,0,20170918,20171004
20365901,1,1,1,1,1,0,0,20170918,20171004
20365937,1,1,1,1,1,0,0,20170918,20171004
20365938,1,1,1,1,1,0,0,20171009,20171229
20365902,1,1,1,1,1,0,0,20171009,20171229
20365866,1,1,1,1,1,0,0,20171009,20171229
20362100,0,0,0,0,0,0,1,20170910,20180408
20363302,1,1,1,1,1,0,0,20171006,20171006
20363323,1,1,1,1,1,0,0,20171006,20171006
20367294,0,0,0,0,0,0,0,20170622,20180731
20365973,1,1,1,1,1,0,0,20170918,20171004
20366009,1,1,1,1,1,0,0,20170918,20171004
20366010,1,1,1,1,1,0,0,20171009,20171229
20365974,1,1,1,1,1,0,0,20171009,20171229
20367687,0,0,0,0,0,1,0,20170909,20180331
20362109,0,0,0,0,0,0,1,20170910,20180408
20363344,1,1,1,1,1,0,0,20171006,20171006
20363365,1,1,1,1,1,0,0,20171006,20171006
20363386,1,1,1,1,1,0,0,20171006,20171006
20367297,0,0,0,0,0,0,0,20170622,20180731
20366045,1,1,1,1,1,0,0,20170918,20171004
20366081,1,1,1,1,1,0,0,20170918,20171004
20366117,1,1,1,1,1,0,0,20170918,20171004
20366118,1,1,1,1,1,0,0,20171009,20171229
20366082,1,1,1,1,1,0,0,20171009,20171229
20366046,1,1,1,1,1,0,0,20171009,20171229
20367669,0,0,0,0,0,1,0,20170909,20180331
20367678,0,0,0,0,0,1,0,20170909,20180331
20362118,0,0,0,0,0,0,1,20170910,20180408
20362127,0,0,0,0,0,0,1,20170910,20180408
20363407,1,1,1,1,1,0,0,20171006,20171006
20363428,1,1,1,1,1,0,0,20171006,20171006
20367300,0,0,0,0,0,0,0,20170622,20180731
20367303,0,0,0,0,0,0,0,20170622,20180731
20366153,1,1,1,1,1,0,0,20170918,20171004
20366189,1,1,1,1,1,0,0,20170918,20171004
20366190,1,1,1,1,1,0,0,20171009,20171229
20366154,1,1,1,1,1,0,0,20171009,20171229
20363288,1,1,1,1,1,0,0,20171006,20171006
20363449,1,1,1,1,1,0,0,20171006,20171006
20363470,1,1,1,1,1,0,0,20171006,20171006
20363491,1,1,1,1,1,0,0,20171006,20171006
20367306,0,0,0,0,0,0,0,20170622,20180731
20366225,1,1,1,1,1,0,0,20170918,20171004
20366261,1,1,1,1,1,0,0,20170918,20171004
20366262,1,1,1,1,1,0,0,20171009,20171229
20366226,1,1,1,1,1,0,0,20171009,20171229
20367696,0,0,0,0,0,1,0,20170909,20180331
20367705,0,0,0,0,0,1,0,20170909,20180331
20367714,0,0,0,0,0,1,0,20170909,20180331
20362145,0,0,0,0,0,0,1,20170910,20180408
20363512,1,1,1,1,1,0,0,20171006,20171006
20367309,0,0,0,0,0,0,0,20170622,20180731
20366297,1,1,1,1,1,0,0,20170918,20171004
20366333,1,1,1,1,1,0,0,20170918,20171004
20366334,1,1,1,1,1,0,0,20171009,20171229
20366298,1,1,1,1,1,0,0,20171009,20171229
20362154,0,0,0,0,0,0,1,20170910,20180408
20362163,0,0,0,0,0,0,1,20170910,20180408
20363540,1,1,1,1,1,0,0,20171006,20171006
20363561,1,1,1,1,1,0,0,20171006,20171006
20367312,0,0,0,0,0,0,0,20170622,20180731
20367315,0,0,0,0,0,0,0,20170622,20180731
20366369,1,1,1,1,1,0,0,20170918,20171004
20366405,1,1,1,1,1,0,0,20170918,20171004
20366406,1,1,1,1,1,0,0,20171009,20171229
20366370,1,1,1,1,1,0,0,20171009,20171229
20367318,0,0,0,0,0,0,0,20170622,20180731
20367723,0,0,0,0,0,1,0,20170909,20180331
20362172,0,0,0,0,0,0,1,20170910,20180408
20363575,1,1,1,1,1,0,0,20171006,20171006
20363589,1,1,1,1,1,0,0,20171006,20171006
20366501,1,1,1,1,1,0,0,20170918,20171004
20366429,1,1,1,1,1,0,0,20170918,20171004
20366430,1,1,1,1,1,0,0,20171009,20171229
20366502,1,1,1,1,1,0,0,20171009,20171229
20367327,0,0,0,0,0,0,0,20170622,20180731
20367732,0,0,0,0,0,1,0,20170909,20180331
20362181,0,0,0,0,0,0,1,20170910,20180408
20367321,0,0,0,0,0,0,0,20170622,20180731
20366465,1,1,1,1,1,0,0,20170918,20171004
20366466,1,1,1,1,1,0,0,20171009,20171229
20367741,0,0,0,0,0,1,0,20170909,20180331
20367750,0,0,0,0,0,1,0,20170909,20180331
20362217,0,0,0,0,0,0,1,20170910,20180408
20366645,1,1,1,1,1,0,0,20170918,20171004
20366646,1,1,1,1,1,0,0,20171009,20171229
20367202,0,0,0,0,0,0,0,20170622,20180731
20367336,0,0,0,0,0,0,0,20170622,20180731
20362190,0,0,0,0,0,0,1,20170910,20180408
20363624,1,1,1,1,1,0,0,20171006,20171006
20367324,0,0,0,0,0,0,0,20170622,20180731
20362199,0,0,0,0,0,0,1,20170910,20180408
20363666,1,1,1,1,1,0,0,20171006,20171006
20367330,0,0,0,0,0,0,0,20170622,20180731
20363687,1,1,1,1,1,0,0,20171006,20171006
20367333,0,0,0,0,0,0,0,20170622,20180731
20367345,0,0,0,0,0,1,0,20170909,20180331
20367777,0,0,0,0,0,1,0,20170909,20180331
20362226,0,0,0,0,0,0,1,20170910,20180408
20361824,0,0,0,0,0,0,1,20170910,20180408
20362399,1,1,1,1,1,0,0,20171006,20171006
20363708,1,1,1,1,1,0,0,20171006,20171006
20367786,0,0,0,0,0,1,0,20170909,20180331
20362235,0,0,0,0,0,0,1,20170910,20180408
20363729,1,1,1,1,1,0,0,20171006,20171006
20367339,0,0,0,0,0,0,0,20170622,20180731
20367340,0,0,0,0,0,0,0,20170622,20180731
20367334,0,0,0,0,0,0,0,20170622,20180731
20367335,0,0,0,0,0,0,0,20170622,20180731
20367337,0,0,0,0,0,0,0,20170622,20180731
20367338,0,0,0,0,0,0,0,20170622,20180731
20367331,0,0,0,0,0,0,0,20170622,20180731
20367332,0,0,0,0,0,0,0,20170622,20180731
20367328,0,0,0,0,0,0,0,20170622,20180731
20367329,0,0,0,0,0,0,0,20170622,20180731
20367325,0,0,0,0,0,0,0,20170622,20180731
20367326,0,0,0,0,0,0,0,20170622,20180731
20367322,0,0,0,0,0,0,0,20170622,20180731
20367323,0,0,0,0,0,0,0,20170622,20180731
20367319,0,0,0,0,0,0,0,20170622,20180731
20367320,0,0,0,0,0,0,0,20170622,20180731
20367316,0,0,0,0,0,0,0,20170622,20180731
20367317,0,0,0,0,0,0,0,20170622,20180731
20367313,0,0,0,0,0,0,0,20170622,20180731
20367314,0,0,0,0,0,0,0,20170622,20180731
20367310,0,0,0,0,0,0,0,20170622,20180731
20367311,0,0,0,0,0,0,0,20170622,20180731
20367307,0,0,0,0,0,0,0,20170622,20180731
20367308,0,0,0,0,0,0,0,20170622,20180731
20367304,0,0,0,0,0,0,0,20170622,20180731
20367305,0,0,0,0,0,0,0,20170622,20180731
20367301,0,0,0,0,0,0,0,20170622,20180731
20367302,0,0,0,0,0,0,0,20170622,20180731
20367298,0,0,0,0,0,0,0,20170622,20180731
20367299,0,0,0,0,0,0,0,20170622,20180731
20367295,0,0,0,0,0,0,0,20170622,20180731
20367296,0,0,0,0,0,0,0,20170622,20180731
20367292,0,0,0,0,0,0,0,20170622,20180731
20367293,0,0,0,0,0,0,0,20170622,20180731
20367289,0,0,0,0,0,0,0,20170622,20180731
20367290,0,0,0,0,0,0,0,20170622,20180731
20367286,0,0,0,0,0,0,0,20170622,20180731
20367287,0,0,0,0,0,0,0,20170622,20180731
20367283,0,0,0,0,0,0,0,20170622,20180731
20367284,0,0,0,0,0,0,0,20170622,20180731
20367280,0,0,0,0,0,0,0,20170622,20180731
20367281,0,0,0,0,0,0,0,20170622,20180731
20367277,0,0,0,0,0,0,0,20170622,20180731
20367278,0,0,0,0,0,0,0,20170622,20180731
20367274,0,0,0,0,0,0,0,20170622,20180731
20367275,0,0,0,0,0,0,0,20170622,20180731
20367271,0,0,0,0,0,0,0,20170622,20180731
20367272,0,0,0,0,0,0,0,20170622,20180731
20367268,0,0,0,0,0,0,0,20170622,20180731
20367269,0,0,0,0,0,0,0,20170622,20180731
20367265,0,0,0,0,0,0,0,20170622,20180731
20367266,0,0,0,0,0,0,0,20170622,20180731
20367262,0,0,0,0,0,0,0,20170622,20180731
20367263,0,0,0,0,0,0,0,20170622,20180731
20367259,0,0,0,0,0,0,0,20170622,20180731
20367260,0,0,0,0,0,0,0,20170622,20180731
20367256,0,0,0,0,0,0,0,20170622,20180731
20367257,0,0,0,0,0,0,0,20170622,20180731
20367253,0,0,0,0,0,0,0,20170622,20180731
20367254,0,0,0,0,0,0,0,20170622,20180731
20367250,0,0,0,0,0,0,0,20170622,20180731
20367251,0,0,0,0,0,0,0,20170622,20180731
20367203,0,0,0,0,0,0,0,20170622,20180731
20367204,0,0,0,0,0,0,0,20170622,20180731
20367248,0,0,0,0,0,0,0,20170622,20180731
20367245,0,0,0,0,0,0,0,20170622,20180731
20367246,0,0,0,0,0,0,0,20170622,20180731
20367242,0,0,0,0,0,0,0,20170622,20180731
20367243,0,0,0,0,0,0,0,20170622,20180731
20367239,0,0,0,0,0,0,0,20170622,20180731
20367240,0,0,0,0,0,0,0,20170622,20180731
20367236,0,0,0,0,0,0,0,20170622,20180731
20367237,0,0,0,0,0,0,0,20170622,20180731
20367233,0,0,0,0,0,0,0,20170622,20180731
20367234,0,0,0,0,0,0,0,20170622,20180731
20367231,0,0,0,0,0,0,0,20170622,20180731
20367228,0,0,0,0,0,0,0,20170622,20180731
20367229,0,0,0,0,0,0,0,20170622,20180731
